Date,GLD,QQQ,SPY,TLT,USO
2021-10-08,0.00042636491147840516,-0.004986584432403185,-0.0018237155137355021,-0.006998780134384819,0.001987005222882754
2021-10-11,-0.0018875818465466931,-0.007669780662380554,-0.007239654461373646,-0.002537722325925529,0.012799694769209058
2021-10-12,0.004514430828637339,-0.0034877927254608476,-0.002461615318620991,0.01709956329111706,-0.0012459895771443907
2021-10-13,0.017794197805277356,0.008008003518029883,0.0035976509658564026,0.00972701122581654,0.000891093147685984
2021-10-14,0.0024464685904206362,0.01841663561221396,0.016820672237532808,0.003715589677289355,0.011574101275729554
2021-10-15,-0.015892846243722114,0.0063007378690684845,0.007615730393773168,-0.005827038641101234,0.005984864361361142
2021-10-18,-0.0024799108302698825,0.010055537071199439,0.0029605184396588324,0.004688816273209939,-0.003324627057450069
2021-10-19,0.003213671993580469,0.007567825996729338,0.007714905075203671,-0.013795235565166819,0.008075826753270565
2021-10-20,0.008763958748792211,-0.0013052178597839914,0.0039276279301292405,-0.006749650523262041,0.012190887935590977
2021-10-21,-0.0008987052245035265,0.006106823294235175,0.0026082945854164485,-0.001191141021872899,-0.012216089083290527
2021-10-22,0.006116967151190034,-0.008402395132205753,-0.0010363700369873108,0.011013092326149776,0.010799493703756102
2021-10-25,0.006914158513320778,0.010237666164760961,0.005362923016795529,-0.0015264812264420557,-0.003446440676361684
2021-10-26,-0.00739951491266011,0.00314896993160918,0.0009001626137081775,0.008269304481696604,0.010721060215354017
2021-10-27,0.002624060476058121,0.002321255958797508,-0.004430236393724862,0.01819388131496069,-0.026518378388855957
2021-10-28,-0.00023788536339730548,0.011105346966252316,0.009648813614154816,-0.0033837253657929,0.008787345985792117
2021-10-29,-0.008507900517562339,0.004918932326236636,0.0020292630022142877,0.0030559384387034427,-0.004355400581083413
2021-11-01,0.005220584505493342,0.0034186455824563033,0.0017199098344284902,-0.007199883709089083,0.006649120617186588
2021-11-02,-0.0021490007233168074,0.004181503995599911,0.004043281914716701,0.0044383560865570715,0.0
2021-11-03,-0.008315382622616663,0.010615705253088636,0.006105150992579356,-0.010333806632604303,-0.038067072365332466
2021-11-04,0.011340951773961994,0.012818498185602545,0.004712671854098183,0.010510789689593292,-0.007589482878288978
2021-11-05,0.0130629437586407,0.0009540273956913925,0.003469547146441876,0.01495521403150435,0.02967955430553748
2021-11-08,0.003591619309376348,-0.0013546964175052967,0.0008535507767888362,-0.0018750869946602133,0.009549087936564504
2021-11-09,0.0049281100201232775,-0.006883122406785569,-0.0033052351329142526,0.01301846015914987,0.015414276856948739
2021-11-10,0.010858781500706183,-0.014696982060876551,-0.008044943716940312,-0.018282889252416723,-0.02846302382497856
2021-11-11,0.005602086369596027,0.0027725405506533463,0.0003237083625642345,-0.0014845615121890088,-0.0017755410984188202
2021-11-12,0.0018952552280546708,0.010522624148557203,0.0075468207612172655,-0.00439259518415025,-0.0042689731991399915
2021-11-15,-0.0015477459282561279,-0.00022815953404842215,0.0003424245328649267,-0.012556933563371397,0.0016077197807047305
2021-11-16,-0.007233864736584827,0.007121125357819391,0.00395791096166076,-0.0025428879232777257,0.0023185494707116394
2021-11-17,0.009137183945092442,0.00052843879610176,-0.0024292899150760716,0.007924561860410018,-0.021352326452827808
2021-11-18,-0.0032091550635745536,0.01036128303466688,0.0033963979729376703,0.003760540485027608,0.009999986128373495
2021-11-19,-0.007646325240812324,0.005575512653658521,-0.001788313910101369,0.01055783516055575,-0.03186319499682022
2021-11-22,-0.022420457120115533,-0.011609197851017106,-0.002814964451815616,-0.011728550570829333,0.012458200053000024
2021-11-23,-0.008652404091134991,-0.004557899985006553,0.0013257302062110732,-0.014458643094875656,0.032139577143791564
2021-11-24,-0.0009565020521100642,0.0032202561142784525,0.0026699872288031834,0.016055342134631,-0.005693944670464135
2021-11-26,-0.001615539860939763,-0.01895868955889246,-0.022303218721053453,0.02526928498598302,-0.1118468124648303
2021-11-29,-0.0013785494630753625,0.02170247131482328,0.01226669223379906,-0.008038372046429654,0.010880457167207203
2021-11-30,-0.006721853018899604,-0.014686554393085749,-0.019457818799732296,0.015202168381444725,-0.0450468089299656
2021-12-01,0.003987937535404162,-0.017012859802368108,-0.01110707284812873,0.006168931324473048,-0.01815902597903596
2021-12-02,-0.005536820827328315,0.007207219341588411,0.01531615202578096,0.001247222268336623,0.026573128734514784
2021-12-03,0.008412002804647267,-0.017388645202598862,-0.008701292851542197,0.011932387597887173,-0.006005402982589225
2021-12-06,-0.002460563224478851,0.008012840089254958,0.011843368828960088,-0.013735645441212974,0.0522916316986084
2021-12-07,0.003549490636251651,0.03011396599263172,0.020684940671075625,-0.008079756992009579,0.021381941535212112
2021-12-08,0.0005395140531609943,0.004474389508752674,0.0026479967304906538,-0.017284687167104962,0.016088350724995815
2021-12-09,-0.006111378376110088,-0.014714333381674494,-0.00675154922735155,0.005593112891233876,-0.026707320871503404
2021-12-10,0.004219899491422874,0.010870380333673602,0.009413615110862361,-0.0024122254286766953,0.019796125293438882
2021-12-13,0.00252130006200435,-0.014446916289425071,-0.00885835870313223,0.014778843409425813,-0.011339614961179967
2021-12-14,-0.009341302746070368,-0.010350343463306766,-0.006880180348106002,-0.0023835003870354976,-0.010108873865592893
2021-12-15,0.004291534360497673,0.02279746176661357,0.015624968171191966,-0.009620910751821143,0.01374706968010786
2021-12-16,0.012097561477355745,-0.02571448055160752,-0.008818460837475728,0.00038870317111716624,0.0048430841761522014
2021-12-17,-0.002140821851282393,-0.004989226615877751,-0.010642892056557551,0.01133140962820467,-0.021014077020114597
2021-12-20,-0.0042312675861405635,-0.009700107498793686,-0.010633393162391314,-0.007491783514870121,-0.017329603674128946
2021-12-21,-0.0004188884251822289,0.02238030197215135,0.017758960122572276,-0.0038078867123719773,0.03346689614987741
2021-12-22,0.009400024100517657,0.012178226240981305,0.009998611060816787,0.004627185904461095,0.017645915315051663
2021-12-23,0.0022540179789249937,0.007539074183375183,0.006222124332360579,-0.008677060117535995,0.012385699915179682
2021-12-27,0.002367247994286892,0.016527534338245387,0.014152259379956122,0.0024241461135754427,0.0261622315396981
2021-12-28,-0.004310065233419702,-0.0046345354528978255,-0.0008172669075064976,-0.0039628440196015635,0.0027512419281405798
2021-12-29,-0.0002965076609273698,-0.00014966305113750522,0.0012792737854703251,-0.010925269421979578,0.007499609947714925
2021-12-30,0.0071772153754725565,-0.002988474766946525,-0.0027644938941080444,0.008386634556243777,0.0003630472476696678
2021-12-31,0.00683158799329231,-0.006244435595202713,-0.0025202670338718702,0.0019605739198893524,-0.013430088643597515
2022-01-03,-0.015383743445999576,0.009626697384711003,0.0057900910025576735,-0.02624987222454822,0.0086460856406545
2022-01-04,0.007366515057776857,-0.012970545329275218,-0.0003349905430010125,-0.004158336270347118,0.013860993911234187
2022-01-05,-0.00300766493835114,-0.030720891516540227,-0.01920225973659051,-0.005427864086228085,-0.002878212753605447
2022-01-06,-0.012244126909514819,-0.0007026949100823465,-0.0009393322908926027,0.002588823114447081,0.026339510669934674
2022-01-07,0.004551137683908024,-0.010832770896469612,-0.003953548850726074,-0.0071880537847909265,-0.0038671334692114145
2022-01-10,0.0030402057039400354,0.0006580356743206561,-0.0012442848211865476,0.0024602323322333586,-0.008999441291894672
2022-01-11,0.0120646549718888,0.01502195228516201,0.009108230600079148,0.0066616198986564346,0.03561253570929557
2022-01-12,0.002642622730480104,0.003965687247428518,0.0027034491329698263,-0.0038311688923816645,0.012895460831631622
2022-01-13,-0.0033969884760131075,-0.025016108492682432,-0.013778476922541971,0.008880552726984625,-0.010864019543475711
2022-01-14,-0.0028796749096049457,0.00622229908585159,0.00040880000128473704,-0.015109317705441216,0.02917454521339291
2022-01-18,-0.001650255097062403,-0.024894199014409035,-0.017709544953882106,-0.014075039746879625,0.016675003829327517
2022-01-19,0.015880526897095182,-0.010983417863275835,-0.010383519432108357,0.0069237375895983,0.0013120881541044405
2022-01-20,-0.0024988838330701757,-0.012988505983264176,-0.011067912315954831,0.0061673856108703795,-0.006388196470470842
2022-01-21,-0.0032624385581478954,-0.027728678601315115,-0.01963088420145065,0.011906265459581622,0.0019782217637094313
2022-01-24,0.005494198734739664,0.004577999893138562,0.004246874253451605,-0.008216020316242467,-0.011023333043789552
2022-01-25,0.0031971345443269072,-0.023181527020593062,-0.012208908631214044,-0.001614090755791553,0.014307113651957915
2022-01-26,-0.016166464916677392,-0.0015647610076173768,-0.0025088096117560355,-0.012094262791661037,0.011645056097383977
2022-01-27,-0.012898211138547944,-0.010070351617883277,-0.004938112132856887,0.01836306963469525,0.0029182928710309586
2022-01-28,-0.0029832934474428585,0.03136882409031516,0.02483550323307626,0.00034983493188822656,0.0017782187078276834
2022-01-31,0.005924537392067553,0.031978556656610424,0.018011085833862017,-0.005170300198128475,0.008229761360127652
2022-02-01,0.0008328835308379912,0.006803472902630503,0.006756806440074037,-0.0033196404711264282,0.0008002438768706099
2022-02-02,0.0036259919505645666,0.008125630972920739,0.00971424316004521,0.003387213255656052,-0.00015989639738345218
2022-02-03,-0.0014214062993387344,-0.040543911347258654,-0.023505086471324432,-0.007806341897247049,0.015834898536802422
2022-02-04,0.0015420788696549614,0.01261490153933198,0.004702319684678935,-0.014742041100474945,0.02204385730713354
2022-02-07,0.007402581993851909,-0.008044685296639487,-0.003209261362453586,0.0006475363771756282,-0.0035434192567740386
2022-02-08,0.003056870675416823,0.011235245392695159,0.008227738224783954,-0.006685627012728568,-0.016388394685987517
2022-02-09,0.0033991784238243117,0.021190839854694943,0.01463613427451338,0.0018813878621302127,0.008645068316480264
2022-02-10,-0.0037965605384254753,-0.022632337115982448,-0.017965689106528848,-0.01589228989346614,-0.0032725430959149593
2022-02-11,0.019054878321533186,-0.031721890838003586,-0.01971869823040473,0.014827829604854736,0.02782987499649603
2022-02-14,0.005350715998122091,0.0012390628389615799,-0.003269152516612639,-0.012441335542450083,0.009431134267251506
2022-02-15,-0.009499848975192515,0.024863978287081645,0.016126618125069436,-0.011352987349532162,-0.03134421054737346
2022-02-16,0.010284254451501385,-0.00025272358329453404,0.0011208964263200727,0.005927068733813101,-0.011512101397361363
2022-02-17,0.013668073780773726,-0.02974363086157006,-0.021361279753706497,0.0074386521538656325,0.009914970795412925
2022-02-18,-0.0007334549100845855,-0.011405499205812353,-0.006475033748406633,0.010526945308742208,0.008882650944192605
2022-02-22,0.0020890378623359407,-0.010043646661831884,-0.01073176619674776,0.002604500023333678,0.012357168337280955
2022-02-23,0.0045072272703239324,-0.025615232217436,-0.017738584371284838,-0.013782033196391041,0.010680453745253837
2022-02-24,-0.006450131470019049,0.033604380122719046,0.015049218733365732,0.0006587069015977498,0.0015096388488229362
2022-02-25,-0.003330678220184624,0.01550714779354534,0.022063838760055354,0.0007309316974761781,-0.008139784684075835
2022-02-28,0.010365345791119474,0.002978748112878904,-0.002558620892003094,0.021918583154601157,0.025531918347394322
2022-03-01,0.018163415997793697,-0.015311293296590645,-0.01523028457997666,0.01156183223355911,0.06431529522804458
2022-03-02,-0.010406339832951472,0.016779434424063266,0.018396325969713967,-0.034182966132108916,0.05012529225032192
2022-03-03,0.005953415398956663,-0.014285117988287688,-0.004978430922474741,0.010185872576542465,-0.011800575593422624
2022-03-04,0.015929145881701023,-0.014491773287174659,-0.008124639389803123,0.017263881511091927,0.06614786510026405
2022-03-07,0.014862865283030269,-0.036880950126682466,-0.029479277629289813,-0.0076298626724806695,0.03662224635839473
2022-03-08,0.027358997610294145,-0.004648625107249393,-0.007581650927784622,-0.010059437014440453,0.03714941673618832
2022-03-09,-0.029711176156992036,0.03599822884460835,0.026811003881536566,-0.009799454958871134,-0.1165866680193518
2022-03-10,0.0031212277978962533,-0.011104333178129644,-0.004515886152924087,-0.014367070874849897,-0.018682968587558246
2022-03-11,-0.007027884128157469,-0.020738424072954675,-0.012714952639469423,0.003346361310528012,0.03159605785071529
2022-03-14,-0.015073711931138378,-0.019204956796680217,-0.007308278899315512,-0.023348671245253305,-0.04659692561370443
2022-03-15,-0.01870545038411886,0.03136702254996804,0.021990658910866934,-0.0017456402186547537,-0.05779790357131931
2022-03-16,0.006260803404375848,0.03708679077462462,0.022174111843717537,0.00980815342472341,-0.0050997885491488315
2022-03-17,0.004888644573449508,0.012106078416334487,0.012510858232783306,-0.007454073632441549,0.0790861397542415
2022-03-18,-0.008789852082788041,0.020468077265983098,0.010952720576020925,0.012212787437792194,0.013029303481221888
2022-03-21,0.007640798069546317,-0.002780064574539165,-0.00029247818269872994,-0.02315633253610938,0.06564846685353087
2022-03-22,-0.007250775291250955,0.019652533140038564,0.011701531423173206,-0.012811855314830534,-0.012320886920461183
2022-03-23,0.013659661796972422,-0.014371294276673496,-0.012878394348902589,0.021914682407190966,0.04315172473267981
2022-03-24,0.007260367097212672,0.02222649682254718,0.015074421706269714,-0.007832493352384007,-0.026845601344337555
2022-03-25,-0.004095451209537915,-0.0008338920491373081,0.004883484327309784,-0.01387265386355907,0.01241376631685931
2022-03-28,-0.018203790082975457,0.01547240017814766,0.007112922447175096,0.008549251187866203,-0.07691354036137854
2022-03-29,0.00044678784846130526,0.017209591101667865,0.01237094158486407,0.007552752358783277,0.02173625081330388
2022-03-30,0.008038419372069505,-0.011045731331592257,-0.006174825662262684,0.007801354841759922,0.02311230598770697
2022-03-31,0.000387595883929448,-0.012394503626230513,-0.015391294497740904,0.0024289276273257165,-0.04864588290823768
2022-04-01,-0.006365867342034592,-0.0019034746081673104,0.0028341435403356208,0.003806742473166702,0.0006745199745097352
2022-04-04,0.004846769455083555,0.02058876501006157,0.008566637985086833,-0.006949812766718133,0.03626806670911509
2022-04-05,-0.006264842571455875,-0.02220409821308733,-0.012631310868782442,-0.02259256897770401,-0.026801945644485348
2022-04-06,0.002343216670796844,-0.021711611772162853,-0.009999443702714772,-0.008094120430639506,-0.02339572097061393
2022-04-07,0.003784886240234764,0.0023778778774783405,0.005038925002299077,-0.007532323478394276,0.0008213217807977458
2022-04-08,0.006265969312183373,-0.01397912095214393,-0.002673875968092987,-0.010830886435780673,0.01367801930859791
2022-04-11,0.004959463770487282,-0.02365747174853905,-0.017092527180145867,-0.015824961130124993,-0.024423121625786748
2022-04-12,0.007676751619003053,-0.004224282565900572,-0.0037049738625482,-0.0013802597827070606,0.05089903388442951
2022-04-13,0.004788537865617837,0.020327221890652725,0.011453628473765631,0.0020329603012758657,0.0321136444354877
2022-04-14,-0.003303550666205468,-0.022867106215283095,-0.012451813788340482,-0.02004542515654273,0.014664646171010931
2022-04-18,0.0030971927027434454,0.0007680456709433514,0.00041093388417978716,-0.00496867376296517,0.010556792390433944
2022-04-19,-0.015112904376299419,0.02235133010174062,0.016142905498560234,-0.007491161786947198,-0.04414877366098957
2022-04-20,0.004894947496407287,-0.014584735311499064,-0.0007414932071927449,0.0201259771098643,0.004944018350252044
2022-04-21,-0.0035576001936850066,-0.02069114085292345,-0.014953709170161922,-0.0073982040750494305,0.01139312412157989
2022-04-22,-0.0097220932450649,-0.02618586423910052,-0.027439062195532382,-0.00629411471481256,-0.02316954844279595
2022-04-25,-0.017970993150090764,0.01284599689761845,0.005797599041747814,0.010000814602224128,-0.021753323100819566
2022-04-26,0.001525017044941901,-0.03774509379851643,-0.02896102364459474,0.010066876529166269,0.02424645038977369
2022-04-27,-0.00755702425744631,-0.0011979913342724524,0.0028119372162576095,-0.01282579793821692,-0.0011770381764090176
2022-04-28,0.005398323510093839,0.035515578570809,0.025259330484932008,0.0014895739488414161,0.022390978433599606
2022-04-29,-0.00011297696546286318,-0.0449988265212502,-0.03695552393507817,-0.012973186125728287,-0.011782763157920484
2022-05-02,-0.018540493535693647,0.016696296560058332,0.00601965333941501,-0.017333726832119645,0.015811217384735343
2022-05-03,0.00264926246698316,0.0010676150981945298,0.004583677029800892,0.0067421925508228675,-0.021561557428327438
2022-05-04,0.009822544372671826,0.03381208157110516,0.030453207414602224,0.005509847326863104,0.046029451909248786
2022-05-05,-0.003811138551277793,-0.05036436198604488,-0.0355428665131563,-0.027398729959942414,0.003241113591049949
2022-05-06,0.0016558743678838361,-0.011980812041714084,-0.005969022932993506,-0.014735207655333427,0.020501911377495352
2022-05-09,-0.014479496708730832,-0.03912677463629877,-0.03201720127317975,0.008797433223938445,-0.06769752519822914
2022-05-10,-0.008445202872691127,0.01214875470993837,0.0023105224226567245,0.009069304099574405,-0.026642300165311883
2022-05-11,0.008167128516088473,-0.029658241721951972,-0.015886028856555323,0.01927285066708917,0.04897358896633741
2022-05-12,-0.015333925720196762,-0.002364173807625325,-0.0010438051575780705,-0.0018656499353593148,0.01343058387898588
2022-05-13,-0.00810956630229509,0.03706024188700541,0.023907503273385977,-0.014780688752714766,0.025873978739190395
2022-05-16,0.009538483763206873,-0.01159231190212373,-0.004057524904978682,-0.001034965342116223,0.022514786645405405
2022-05-17,-0.006279296383541522,0.02590165672714373,0.0205703758496405,-0.012083105945372652,-0.024064492664086168
2022-05-18,0.0005314848929158789,-0.04909054310348093,-0.040311370036236416,0.021317225543404872,-0.022438659611992984
2022-05-19,0.014697234801531733,-0.005358197706722856,-0.006124572244926463,0.0023950445639553397,0.0162694022024501
2022-05-20,0.0006980112537449124,-0.0031078749856097154,0.00043619212411694086,0.011350312893422476,0.01327872512422612
2022-05-23,0.004650369455528214,0.016627369702453043,0.018710076549294463,-0.01645445374691712,0.003919163366124412
2022-05-24,0.007521859850632806,-0.02126189920529975,-0.007633675465256284,0.019732309509127965,0.00036597265890114805
2022-05-25,-0.006029994959596108,0.013995304792528085,0.008834969236569679,0.00395459034677037,0.005853699474799967
2022-05-26,-0.0018488983177334939,0.02770701219348215,0.01998138617199907,-0.0045254684145031865,0.025581873121731213
2022-05-27,0.00052102106703944,0.03263940709558888,0.02454928480286367,0.0024411954564500515,0.01028493656752083
2022-05-31,-0.009893009276743081,-0.002652621796687238,-0.005611189021581975,-0.02116229249457202,0.00011703880572921932
2022-06-01,0.006369033199590923,-0.007395952806970918,-0.008088466516075754,-0.0011426920874555435,0.0008189972367433906
2022-06-02,0.012309182073779512,0.027385642296876123,0.0190435126241284,0.0005163441845725814,0.01999063673334911
2022-06-03,-0.010152017266979896,-0.026019413876263275,-0.016411696554425315,-0.002150079987040643,0.025444140065365328
2022-06-06,-0.0044037229040009285,0.003331089345210758,0.003044945832538559,-0.018443681026583336,-0.012071105580858998
2022-06-07,0.006518420844169315,0.0086257141904309,0.009592197345303477,0.010799763233420245,0.018667287445101488
2022-06-08,-0.0009251975242893229,-0.007196626946390117,-0.010872277128234908,-0.008860328718638733,0.021657007201406175
2022-06-09,-0.0031832564859568535,-0.026784503954021766,-0.0237825712995543,0.0033302876574803353,-0.00989233670885048
2022-06-10,0.013412283666592417,-0.03527081660910447,-0.02899586466035209,-0.006201783661884841,-0.010430440914997896
2022-06-13,-0.026412288230091452,-0.04649599488344791,-0.037968211456457346,-0.031379404366624564,0.0025519068450305937
2022-06-14,-0.008003209616781914,0.00181534287250118,-0.0030135544854030805,-0.012613313471792176,-0.02113771192129199
2022-06-15,0.013050939388113303,0.024971973756170662,0.014256704218401861,0.018656476952853884,-0.017184812837877872
2022-06-16,0.011243181594596585,-0.040346508107303225,-0.03309614539977601,0.007939531073591466,0.008397599843216863
2022-06-17,-0.008222816311715064,0.012159638023217179,0.0021557036196331314,0.003222292678349392,-0.04928139566215939
2022-06-21,-0.0037367862070599722,0.025229565779770757,0.025173858447589126,-0.016951942829637745,0.00851939938884283
2022-06-22,0.003985188163408093,-0.0014585652324108356,-0.0018131863557125927,0.027500146461494346,-0.037715713066515444
2022-06-23,-0.006129257292171064,0.014892745823897657,0.009802748883510626,0.00821490256600943,-0.023491517816589425
2022-06-24,-0.0009984622015154487,0.03426385796654685,0.0317937829268331,-0.013842705576158854,0.028994595958468983
2022-06-27,-0.0011170700540719114,-0.007331855491339301,-0.0038199342232482225,-0.008528470402325516,0.020425787260703654
2022-06-28,-0.0016480211262837052,-0.030466630688126495,-0.02043271192457763,0.004659141211150519,0.021584479789464428
2022-06-29,-0.0007663579045243951,0.000917066828749924,-0.0008143930631878682,0.01560819059508134,-0.020892401404125516
2022-06-30,-0.006077047294322124,-0.012403493186866399,-0.008124243475905457,0.008782031319223949,-0.03134416600091494
2022-07-01,-0.0008310541616338707,0.006600688787899989,0.010576449525474763,0.010266581652833118,0.0164281234585133
2022-07-05,-0.02120964335120412,0.017119749461890432,0.0018884710207986988,0.007857076622543202,-0.084363897932207
2022-07-06,-0.015842188833696924,0.006412052422361869,0.003377382310405963,-0.016790629212296238,-0.01484354945802524
2022-07-07,0.000555053276362516,0.021398781525198585,0.01497720821270443,-0.008800574850896137,0.039093320950108756
2022-07-08,0.0004315313201161963,0.0012543501258854839,-0.0008224236195891743,-0.011075692116871316,0.025996052050109464
2022-07-11,-0.005360507452973451,-0.021364472098092002,-0.011423761025339596,0.017244526054700948,-0.003947002227911445
2022-07-12,-0.0037167247224720867,-0.009687080553068994,-0.008848797488405502,0.005941848212729806,-0.0692829549502948
2022-07-13,0.004787690503602615,-0.0020612260728110066,-0.005251784980473184,0.01146648929234484,0.005219130552870821
2022-07-14,-0.014047055610919013,0.003570778362245841,-0.00242857204773661,-0.008158930912784745,-0.004645497416909561
2022-07-15,-0.0020084561635671516,0.018139443048137638,0.01910504139398661,0.005628034180099162,0.01221687588592868
2022-07-18,0.0009433945063559435,-0.008462900413303887,-0.008256926978671975,-0.010418362388713187,0.04163276083213163
2022-07-19,0.0023874693093759447,0.030753145173647134,0.027019427325296164,-0.005394553390219103,0.016143803314381477
2022-07-20,-0.009402031234323593,0.015856586970163677,0.0063731978690240165,0.0026242841724415378,-0.005253089635851582
2022-07-21,0.014110421925231709,0.014355028842046869,0.01018298796341699,0.017276313272199584,-0.027691931256835667
2022-07-22,0.00249575020790771,-0.017535335185754897,-0.00927804615538752,0.01681094086765622,-0.012716904379903249
2022-07-25,-0.0027385476219622396,-0.005695388268080026,0.0012148738565078698,-0.009784953805835106,0.022675465840416686
2022-07-26,-0.0011858106875901608,-0.01964884998192029,-0.0118309932517916,0.0007666898710929626,-0.013907078740715506
2022-07-27,0.010184984698782484,0.042259389378971335,0.025966269019942922,-0.005618110410787747,0.03605639904776714
2022-07-28,0.012185323455280006,0.009778242287180161,0.012542476561126614,0.007961297493396025,-0.009503088057827846
2022-07-29,0.0028110896821249565,0.018236897677329944,0.014578720077760288,-0.002717816895765446,0.011927989512524828
2022-08-01,0.0056672312077465925,-0.0006023191069974843,-0.0029611643922912156,0.024083726610247824,-0.03741198826607961
2022-08-02,-0.005938288400823777,-0.002981570385653054,-0.006597409425226686,-0.021159641116604733,0.010648250778704904
2022-08-03,0.002438243761313297,0.02723264024889316,0.01565942575425705,0.015744420968130335,-0.031608080024139174
2022-08-04,0.016539989487255546,0.004676487425850695,-0.0006754235321131397,-0.00033515337432943326,-0.02719978285329605
2022-08-05,-0.011246066300201418,-0.008168750603095964,-0.0016900498876422088,-0.023803568513217188,0.00013983134910056094
2022-08-08,0.008470017618367853,-0.003232441277511211,-0.0011610245514139805,0.016141720314783337,0.027956387676896233
2022-08-09,0.0030595386607856767,-0.011318738323407018,-0.0039710615544553685,-0.0038869427841178306,-0.001223877701450382
2022-08-10,-0.0025119508170524663,0.02791099740815106,0.021003880766511163,-0.00653135710347974,0.01184483026180505
2022-08-11,-0.0026382206776995876,-0.0056759987039556314,0.0,-0.023309422094289434,0.026372431277191577
2022-08-12,0.00919802099904432,0.01947058497152221,0.01692923006919478,0.010140573654530582,-0.017042415353526574
2022-08-15,-0.012867030834262327,0.00808122588464566,0.004120656090823571,-0.0008656311921767523,-0.028007548806296967
2022-08-16,-0.001750096754401964,-0.002341959294995366,0.0019586367389836656,0.004158011545929208,-0.022502736710401372
2022-08-17,-0.006468335614034371,-0.01140591335537644,-0.007097876233855049,-0.010437456768960462,0.011370090009508838
2022-08-18,-0.0026164156896926194,0.0024047187321591945,0.002906502278274381,0.001482025456039926,0.029979124791475575
2022-08-19,-0.007320625681104476,-0.01949702396300257,-0.01343809394612383,-0.016102482055199263,-0.002021311517712898
2022-08-22,-0.006637179344595956,-0.026327277432847573,-0.02082248312629953,-0.0033616488624542695,0.008371627964090855
2022-08-23,0.0069908740848763085,-0.0008268589903008827,-0.002419302265500356,-0.005503241494421829,0.028789522189248018
2022-08-24,0.0029489200401788818,0.0028969987419589227,0.0032010800600272837,-0.007318955300584795,0.01574904406657951
2022-08-25,0.003062787136294043,0.017681916308144086,0.014117557879387954,0.013936155377599402,-0.019733481515387008
2022-08-26,-0.012152705301765265,-0.04098795862146065,-0.03384892578808485,0.007537868476493292,-0.008496751972273286
2022-08-29,0.0006182375550920494,-0.009855544842515385,-0.00661225361918516,-0.00827318691800949,0.037442373426732845
2022-08-30,-0.008340578885610683,-0.011136570845949767,-0.010977862286566942,0.0024846304501036087,-0.04092008032533467
2022-08-31,-0.007725314789180926,-0.005813575390939296,-0.007609042241842667,-0.009560724309881086,-0.03127071117237723
